gene_model	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	locus_symbol
Zm00001eb067740	25.7770633231735	1.19898909804672	0.321703282575225	3.72700299620461	0.000193770155934444	0.00880523374206836	lg1
Zm00001eb362740	83.1476793348359	0.618767173021237	0.165975281253987	3.72806823007792	0.000192953144315887	0.00880523374206836	lrp1
Zm00001eb189100	100.973947972723	0.561908039126482	0.150837402700486	3.72525666092414	0.00019511659486846	0.00885245527269342	
Zm00001eb200860	28.3689714282937	1.10041685071831	0.295893293042864	3.71896516951096	0.000200040630501678	0.00897690119120461	
Zm00001eb251540	49.6023236690479	0.810069343117734	0.217925447048551	3.71718564347954	0.000201454415224015	0.00898701991893227	bnlg609
Zm00001eb333220	45.8308926561345	0.875204245633709	0.235452810813638	3.717111053418	0.000201513879473455	0.00898701991893227	
Zm00001eb294970	158.370740833024	0.465484048923435	0.125315465450558	3.71449802504294	0.000203607459911972	0.00900053409394211	ipt8
Zm00001eb122820	23.3196749626234	1.20614345906663	0.324896615362109	3.71239157946394	0.000205310018392932	0.00902458835899761	pco140096
Zm00001eb228070	68.2374508067573	0.694892693035609	0.187267261342316	3.71070035442755	0.000206686639269884	0.00905778807820874	
Zm00001eb213860	16.9322559402444	1.43652159959568	0.388166285246814	3.70078920863071	0.000214929964486389	0.00936782492716016	
Zm00001eb434070	147.984753233246	0.48460094241999	0.131069033355164	3.69729546342836	0.000217908666261381	0.00946900252638066	
Zm00001eb013430	195.406235907862	0.404736802420024	0.109679219044795	3.69018676413734	0.000224089468819436	0.00966043438646633	asn3
Zm00001eb249420	80.5843210698639	0.634239759256296	0.171832041680583	3.69104477286768	0.000223334817199087	0.00966043438646633	
Zm00001eb284520	40.3558383300445	0.914841591920773	0.247930029763251	3.68991845317954	0.000224325949480943	0.00966043438646633	IDP8644
Zm00001eb403270	105.720872193352	0.609398889668645	0.165604406082915	3.6798470770369	0.000233373860866224	0.00996074212082356	
Zm00001eb398420	140.623405314603	0.469634718575228	0.12765790322987	3.67885345672308	0.000234284831265828	0.00998483134433212	relk3
Zm00001eb258090	57.381000809776	0.763524512306096	0.207826364499543	3.67385780983421	0.000238915718516235	0.0101521561216117	
Zm00001eb403300	106.542087969013	0.554290148559041	0.1509684898111	3.67156185540837	0.000241072714576615	0.0102136836866945	pco133915
Zm00001eb376100	145.850157879945	0.465672165442283	0.126878754593841	3.67021387412711	0.000242347609980523	0.0102526206219367	ss1
Zm00001eb296480	222.006059941501	0.381887784445836	0.104269614566218	3.66250307948835	0.000249762749251142	0.0105209122962952	npi597a
Zm00001eb431160	101.46325592801	0.585741918204737	0.159930392829703	3.66248033185567	0.000249784936156401	0.0105209122962952	
Zm00001eb007000	91.7890511551652	0.591487163353416	0.162080201381855	3.64934864536535	0.000262906087359767	0.0109830284394135	ereb101
Zm00001eb257910	97.6284878622934	0.576292103703971	0.158063333347105	3.64595691803135	0.000266398608085079	0.0110749551211127	got2
Zm00001eb130180	176.359232801661	0.461336804900799	0.12657616529039	3.64473677838481	0.000267665609709338	0.0110956060657928	lg3
Zm00001eb316080	66.0847283133355	0.686037660451766	0.188265912357503	3.64398234317125	0.000268451844388035	0.0111122092483036	rcl1
Zm00001eb411430	62.6310334431523	0.727707158848982	0.199923597853854	3.63992628514491	0.000272716102817232	0.011272526430652	glu3
Zm00001eb430320	72.8223739289753	0.705539217835152	0.193948985995166	3.63775667201858	0.000275023064899213	0.0113309194926224	
Zm00001eb157260	58.7394019917916	0.800042579931799	0.220198383777096	3.63328089066118	0.000279840090587601	0.0114682688617764	nactf82
Zm00001eb297340	103.23072378032	0.5492303535773	0.151156872337602	3.63351229145982	0.000279589121487173	0.0114682688617764	
Zm00001eb336930	88.8885781052074	0.589330645288232	0.162476642450793	3.62717148999872	0.000286542991783113	0.0116915938916397	bif1
Zm00001eb426920	125.651882993888	0.560670419296132	0.154603030608772	3.62651635668726	0.000287270630360593	0.0116915938916397	ysl12
Zm00001eb296300	64.3390707618801	0.71877638509244	0.198289308229913	3.6248872493873	0.000289087546587584	0.0117139412337388	GRMZM2G092475
Zm00001eb398840	88.0490623654098	0.634979863248867	0.175148774759466	3.62537428035618	0.000288543244050118	0.0117139412337388	
Zm00001eb142450	179.143454388776	0.411746934991306	0.113729132172521	3.62041745264272	0.000294128080075064	0.0118968871926044	
Zm00001eb200380	29.2724970310538	1.10822422295707	0.3062209052379	3.61903516056846	0.000295703463468765	0.0118983474616412	
Zm00001eb216060	27.2190469206659	1.16578348824065	0.322415483159307	3.61578010093464	0.000299444493094389	0.0119819386750685	zhd4
Zm00001eb078490	59.3874356732062	0.745826101158313	0.206492240982254	3.61188438660226	0.000303980090781401	0.0120795398833271	col11
Zm00001eb323160	31.8643634293721	0.984845027377286	0.272649904294215	3.61212313617593	0.000303700285604978	0.0120795398833271	
Zm00001eb209870	122.941003588664	0.568371105890536	0.157503240353969	3.60863119141672	0.000307816842986431	0.0121983538465462	emb14
Zm00001eb401070	43.642834511319	0.83781596279839	0.232545672877333	3.60280177408562	0.000314805597045487	0.0124070441188515	
Zm00001eb234660	75.9270037420087	0.664415959253152	0.184731736560169	3.59665302576066	0.00032233798881543	0.0126519856372923	
Zm00001eb150420	228.267341881396	0.420716529333609	0.117014766854241	3.59541398614819	0.000323876127093944	0.0126950628864987	tubb6
Zm00001eb360170	46.6950189134804	0.831606732044333	0.231459733110633	3.59287864402246	0.000327044923521608	0.0127844833740265	
Zm00001eb316660	73.6513296351135	0.665240632743913	0.185189899269769	3.5922079733671	0.000327888000802078	0.0127960107494084	bhlh146
Zm00001eb366820	50.090789591449	0.775873878983631	0.216136868728787	3.58973405854794	0.000331015495862464	0.012869846741967	
Zm00001eb169360	94.5853553097585	0.554070960062723	0.154376708104071	3.58908391600889	0.000331842018516383	0.0128845937378127	sig2A
Zm00001eb209190	71.1579267135979	0.6415585236168	0.178864804534017	3.58683490185899	0.000334716096821192	0.012961251007283	xat7
Zm00001eb402950	105.118271700995	0.614730672356902	0.171408195640914	3.58635519181773	0.000335332138034337	0.0129676763715024	gata10
Zm00001eb248330	55.1479759030607	0.733849297345767	0.204734068494157	3.58440245311059	0.000337850800547891	0.0129953024883641	magi72283
Zm00001eb147110	79.2794364771573	0.661093461999029	0.184458310455766	3.58397222855168	0.000338408082814013	0.012999382487829	
Zm00001eb431170	97.0963172796897	0.582881462353968	0.162844389051213	3.57937700985606	0.000344414294071477	0.01318196981617	
Zm00001eb406720	22.2741745299893	1.20646255877757	0.337385248918713	3.57591970201475	0.000348998771519379	0.0132647158409938	
Zm00001eb275520	59.0592430794295	0.718331292896985	0.200926313070931	3.57509816369048	0.000350096513694427	0.0132714217888637	
Zm00001eb332620	20.7946905289041	1.25572569272165	0.352271019809978	3.5646579539782	0.000364330994601487	0.0137028406716304	tom8
Zm00001eb333740	36.1070931151911	0.983605873781988	0.276095027826837	3.56256279413657	0.000367252025099582	0.0137946947107157	
Zm00001eb397570	126.78658470406	0.480269190517494	0.134834280505326	3.56192200319951	0.000368149766384519	0.0138104098561693	
Zm00001eb320920	15.8379353534514	1.5894170752794	0.44662961240535	3.55869165664923	0.000372706773455314	0.0139269547902044	
Zm00001eb167250	93.7325248705845	0.546186122636197	0.153642737518607	3.55491012108562	0.000378108316963949	0.0140822025474133	umc2636
Zm00001eb214410	47.9495238922896	0.774800048170089	0.218035851492352	3.55354425828115	0.000380077237995046	0.0140926965593787	ben1
Zm00001eb367050	28.5897483360021	1.05669677657576	0.297346654432633	3.55375371077249	0.00037977468685022	0.0140926965593787	IDP7782
Zm00001eb119010	59.7064367528788	0.745308734368942	0.210242686412333	3.54499244224469	0.000392624343687434	0.0144648431478708	umc1931
Zm00001eb375340	14.4793365303483	1.64455133417123	0.464145301834955	3.5431821191977	0.000395329591407354	0.0145273539903646	
Zm00001eb387910	67.0833381082365	1.18766437113305	0.33538204561218	3.54122824006628	0.000398268897970137	0.0145981258912464	
Zm00001eb434320	87.3990032097176	0.570325381943528	0.161416628425927	3.53325049287128	0.000410483343995732	0.0149318499248952	
Zm00001eb153830	94.6374400780339	0.547632370466159	0.155015300506145	3.53276333805805	0.000411240430161078	0.0149405255900891	IDP7661
Zm00001eb317010	31.7766039317585	0.96427056323182	0.273131444212638	3.53042677312948	0.000414889844097248	0.0150351904508701	
Zm00001eb297070	124.326442475397	0.474621115709796	0.134670531073058	3.52431309157246	0.000424582239164804	0.0153094046437272	TIDP2736
Zm00001eb315150	23.5336267934795	1.17885664882715	0.334469445997728	3.52455706472859	0.000424191437239015	0.0153094046437272	
Zm00001eb199170	34.1689610684057	0.925552246046985	0.262703212025235	3.52318587546648	0.000426392209199011	0.0153362790849232	myb63
Zm00001eb338220	182.505320155271	0.403673857933144	0.11464529741905	3.5210677369316	0.000429812806182264	0.0154400335986422	
Zm00001eb321530	155.675841859378	0.449130591732008	0.12761902157064	3.5193075938402	0.000432674746720958	0.0155041784241677	pco142961
Zm00001eb361310	85.9600386331278	0.571867291614082	0.162723202100223	3.51435618420208	0.00044082129719252	0.015737374934469	cl39764_1
Zm00001eb338810	63.0286175273747	0.680188470509578	0.193588003997213	3.51358791074352	0.000442098094561186	0.0157512448975444	
Zm00001eb424280	83.8748134663172	0.602462223419566	0.171629133711364	3.51025615751667	0.000447675198540146	0.0159032336250821	
Zm00001eb406810	96.5328590828766	0.539256541603619	0.153676454881695	3.50903814132591	0.000449730405454895	0.0159565677107827	gun4
Zm00001eb117470	92.2535523897895	0.604544245201534	0.172307345392752	3.50852277262792	0.000450602655792265	0.0159632908470839	
Zm00001eb278620	48.4508674161546	0.892410752717185	0.254497744690831	3.50655662509428	0.00045394483963621	0.0160468108342567	Zm00001d037112
Zm00001eb152810	91.1687694110614	0.557893331868039	0.159134484284588	3.50579784373029	0.000455240840412134	0.0160532296355858	bzip53
Zm00001eb220700	57.5925206585088	0.700207832026648	0.20008799142378	3.49949953040226	0.000466132425828478	0.0163373177471027	
Zm00001eb101860	66.1090612647828	0.677473483981511	0.193610164156251	3.49916279929789	0.000466721521959433	0.016338088757778	
Zm00001eb103420	56.0692012320845	0.748933249777197	0.214167042866969	3.49695844772158	0.000470595126713105	0.0164536961172386	
Zm00001eb219220	41.4719245284054	0.994378776493623	0.284526435070191	3.49485549997601	0.000474318474692523	0.016534511918373	cyc18
Zm00001eb349900	57.0531735702108	0.726650508952889	0.207930413793839	3.49468120461375	0.0004746283011626	0.016534511918373	mterf4
Zm00001eb062150	14.3460092194161	1.67886411838577	0.480477483437433	3.49415774153419	0.000475559941493462	0.0165469588338486	
Zm00001eb119020	59.0604267221407	0.741114725208126	0.212154576247723	3.49327711103795	0.000477131104959388	0.0165616230528674	mlkt1
Zm00001eb164040	54.5612387620955	0.734279506996729	0.210194669064496	3.49333077886682	0.000477035215943923	0.0165616230528674	
Zm00001eb071800	133.591243859951	0.460585589913869	0.132225843394183	3.48332503004575	0.000495226717539407	0.0170663657085052	morf2
Zm00001eb204310	48.468666849937	0.760189996842538	0.218327250324588	3.48188325420836	0.000497900715347697	0.0171175651660706	vq24
Zm00001eb428880	75.2478142796337	0.660264049096973	0.189618291857227	3.48206938597526	0.00049755474978419	0.0171175651660706	umc44a
Zm00001eb294840	53.9780528928873	0.809755453271352	0.232587332857071	3.4815114104643	0.000498592537942316	0.0171209189727272	
Zm00001eb299550	44.6232820748497	0.95229499366129	0.273780155500114	3.47832001162295	0.000504567162689499	0.0172848750976034	sudh1
Zm00001eb079940	130.124874316328	0.50963655177592	0.146653185808488	3.47511408610956	0.000510636131914773	0.0174720035159912	
Zm00001eb290090	19.313504382426	1.22376502056744	0.353110763920982	3.46566897870407	0.000528914040588899	0.0179905708493107	
Zm00001eb318520	69.8541070686633	0.674292042580866	0.194618928068031	3.46467863775902	0.000530865433848059	0.0180356522985408	
Zm00001eb133200	25.7545001814227	1.08840563390884	0.31470652347649	3.45847814619627	0.000543236342139864	0.018294998600393	ks4
Zm00001eb004020	33.3190967343633	0.925829424254784	0.267851589110888	3.45650151760533	0.000547236126310556	0.0183965843629021	ereb95
Zm00001eb106590	27.7236136267449	1.05982947502936	0.307369478529546	3.44806348405048	0.000564621310751151	0.0188618842615792	
Zm00001eb256500	198.08122159283	0.374606065568847	0.108636347161703	3.44825719343502	0.000564216500638059	0.0188618842615792	
Zm00001eb406710	24.8769542241394	1.10786648677449	0.321578895213689	3.44508456016156	0.000570880770179358	0.0189482430747319	
Zm00001eb193790	104.546844434441	0.503232342022103	0.146266009379858	3.44052828237892	0.000580579755764761	0.0191310059650892	tu1
Zm00001eb402380	36.2837260887378	0.883425954085368	0.256809358603148	3.44000685524293	0.000581699452461579	0.0191310059650892	
Zm00001eb126660	71.4223512570237	0.619571904994818	0.180141191325653	3.43936831124191	0.000583073380862417	0.0191325103674786	
Zm00001eb275100	15.1523979267048	1.45727813433229	0.423699589586638	3.43941360848144	0.000582975817217534	0.0191325103674786	mha9
Zm00001eb240670	71.5740911474861	0.644164547230401	0.187352091426076	3.43825650585049	0.000585472818197389	0.0191893878182785	mmp19
Zm00001eb121120	68.2693324604076	0.683307026010921	0.198815949532932	3.43688234075878	0.000588451167876218	0.0192650888028566	cl27616_1
Zm00001eb425020	71.465462819781	0.620376262644703	0.180530983381999	3.43639773640407	0.000589504853536146	0.019277678581585	
Zm00001eb005110	40.942290802653	0.798779483903235	0.232662223045088	3.4332152140936	0.00059646844101435	0.0194832832036547	gpat16
Zm00001eb062510	96.2232577131307	0.526255354834824	0.153341666651432	3.43191362352334	0.000599338413592293	0.0195548580924054	chi1
Zm00001eb031760	94.7272944135071	0.550887512667493	0.16057846556254	3.43064377117827	0.00060215078636671	0.0196022193844349	bif2
Zm00001eb125350	77.8581509773834	0.595114665410705	0.17350972030972	3.42986355086278	0.00060388484582341	0.0196143431884695	
Zm00001eb251530	88.5522294063629	0.62065633961647	0.180950571322063	3.42997723125063	0.000603631899353951	0.0196143431884695	wrky46
Zm00001eb102270	20.5845474328242	1.23322283030207	0.360470495964198	3.42114776135396	0.000623574427922229	0.0201177819355425	
Zm00001eb300720	149.277991035434	0.431116969679226	0.12606489007686	3.41980205127994	0.000626667182834667	0.0201949457913499	
Zm00001eb066210	32.3891607264196	0.993606340826615	0.291159617302108	3.41258293314641	0.000643503433308553	0.0205081127363047	
Zm00001eb081850	37.4759129790931	0.873478007817676	0.255851980591548	3.41399744413989	0.00064017176310115	0.0205081127363047	
Zm00001eb212250	65.0951285186842	0.64978220281681	0.190368168663229	3.41329229240161	0.000641830632418217	0.0205081127363047	chld1
Zm00001eb228340	63.8912586154027	0.660385115626003	0.193492550376676	3.41297437209039	0.000642579846792882	0.0205081127363047	
Zm00001eb265510	67.5175736374444	0.632785463284754	0.185513175394129	3.41100011867285	0.000647250633343243	0.0206014021427464	pco100488
Zm00001eb398210	65.8890546172226	0.693067803359928	0.203295802898368	3.40915942916149	0.000651633853414786	0.0206985350792502	
Zm00001eb072100	28.6737055754469	0.965750517939722	0.283508224871146	3.40642857320508	0.000658187701323302	0.020883686866877	
Zm00001eb066820	97.9617185605268	0.52837345915579	0.1552120594908	3.40420364815216	0.000663572610454704	0.0210269217215069	arpp2a-3
Zm00001eb212970	38.8732305148379	0.844854355955542	0.248197405858616	3.40396126636717	0.000664161706580051	0.0210269217215069	
Zm00001eb158750	177.287095054337	0.384323603777362	0.11292379348858	3.40338906358319	0.000665554344765519	0.0210478821873706	
Zm00001eb206430	103.021588816504	0.523724360069336	0.154033067297746	3.40007745906258	0.00067366766340527	0.0211810287273723	thx11
Zm00001eb374390	114.083745835633	0.505278675031569	0.148643047785282	3.39927552993569	0.000675646143715902	0.0211810287273723	umc1958
Zm00001eb402890	18.7035813219209	1.32582763291903	0.390437861487112	3.39574555569272	0.000684419514007066	0.0213630836387254	myb165
Zm00001eb194020	52.7989177285033	0.785458925287714	0.231335589937779	3.39532246421302	0.000685478139687756	0.0213729710004375	
Zm00001eb003330	37.780241194271	0.877667308003252	0.258657095223505	3.39316927395655	0.000690889302630139	0.0214951628604474	
Zm00001eb000060	53.1084721267625	0.735099302130405	0.216855980128324	3.38980415340822	0.000699425721670167	0.021661171095749	bnlg149
Zm00001eb161130	21.2193454563598	1.28970199302782	0.380522659567918	3.38929091500692	0.000700736253427216	0.021661171095749	
Zm00001eb002720	56.9843153518271	0.687837746355342	0.20306109501442	3.38734382529798	0.000705728839778085	0.0217687878736687	
Zm00001eb331950	33.7667501724123	0.929505567208832	0.27465241895496	3.3842977634989	0.00071360567568558	0.0219178886103428	IDP1466
Zm00001eb158690	59.0914631640807	0.664836924377728	0.196479772955223	3.38374232816953	0.000715050756330912	0.0219388842277887	pin10
Zm00001eb281130	176.084330599374	0.453819729748172	0.134150654132954	3.38291104640011	0.000717218589267392	0.0219712455762719	cl5367_1b
Zm00001eb367730	61.5119571375232	0.695238105870426	0.20554459549566	3.38241978191592	0.000718502587395503	0.0219745855019792	si707034d10
Zm00001eb121070	177.650256373526	0.384815701205293	0.113781580226994	3.38205622067813	0.000719454187401768	0.0219803553966542	
Zm00001eb167910	91.6707094937318	0.553774589220192	0.163833585128535	3.38010420015975	0.000724583537103179	0.0221136140931595	Zm00001d048979
Zm00001eb033470	39.3494150912197	0.807264342775336	0.238875803108468	3.37943120345587	0.000726359840420824	0.0221209587764524	cp33c
Zm00001eb377390	36.2664659400083	0.877141306306905	0.259650769926681	3.37815792556513	0.000729731593690319	0.0221801587251512	IDP7329
Zm00001eb388340	101.165902254827	0.542697993580921	0.160906797718883	3.37274746172662	0.000744221770906633	0.0224786175525204	IDP8608
Zm00001eb253620	124.339706394041	0.47519329342533	0.141104982266026	3.36765779488527	0.000758096298386656	0.022656384187261	samt1
Zm00001eb032940	47.9484798911763	0.732893729503819	0.217785517052556	3.36520875870253	0.000764857661795388	0.0228111275738355	
Zm00001eb000900	119.877166848807	0.472258143515514	0.140460656054185	3.36220943844468	0.000773214532378857	0.0229416175878835	
Zm00001eb067540	16.5848100769294	1.28663916542178	0.382780531107733	3.36129729926013	0.000775772744798584	0.0229897931178485	
Zm00001eb369950	61.4416344019133	0.696559127705012	0.207243765488054	3.36106191693936	0.000776434179231745	0.0229897931178485	
Zm00001eb402390	43.5728102565712	0.823934263964327	0.245688131702636	3.35357779903492	0.000797739838833566	0.0234519232212194	LOC100282201
Zm00001eb329590	87.2679895827882	0.558822496633517	0.167016916994529	3.34590355689431	0.000820149165627458	0.0239154832608574	npi113a
Zm00001eb212740	40.0608614815266	0.80463011136157	0.240543530802507	3.34504989045909	0.000822677706051884	0.0239649592632505	
Zm00001eb327060	12.9551641485303	1.70943167772223	0.511087481256914	3.34469487203684	0.000823731390225006	0.023971415507457	eal2
Zm00001eb250080	48.5145849988358	0.732205418650237	0.219099579550126	3.34188417957563	0.000832117743127781	0.0241423083378765	ggps4
Zm00001eb405340	104.326001932651	0.500622224752387	0.149820967185644	3.34146971653215	0.000833361069217324	0.0241540567446188	GRMZM2G099074
Zm00001eb008690	126.282076123044	0.453997698617326	0.135924610004428	3.34006990053189	0.000837573054494036	0.0242154340938683	zmm14
Zm00001eb158630	34.553537283606	0.890088692780263	0.266499342825534	3.33992828403696	0.0008380002704473	0.0242154340938683	
Zm00001eb119950	42.3143010319342	0.786231063893352	0.235466865147076	3.3390305825079	0.000840713080956308	0.0242663153523555	umc1892
Zm00001eb411970	12.942919294023	1.52489050839027	0.456775664741349	3.33837948493545	0.000842685760291552	0.0242777767539996	
Zm00001eb283530	89.1072343889964	0.546589758731347	0.163792372123183	3.33708921634199	0.000846607674059243	0.0242935927187717	hex7
Zm00001eb297590	89.2793880232064	0.531612915744461	0.159298329078033	3.33721589436164	0.000846221874123815	0.0242935927187717	sig8
Zm00001eb000760	75.0877253183888	0.58002746608121	0.174082644227918	3.3319086383006	0.000862525670723015	0.024676628176296	
Zm00001eb148210	139.745258439882	0.428910485584331	0.128789339301701	3.33032600298979	0.000867443587659318	0.0247927080956994	
Zm00001eb054040	198.389549045969	0.361429877631352	0.108605181377377	3.32792481028572	0.000874954777865435	0.0249331821466896	lox3
Zm00001eb092800	53.8135666164726	0.710808049860159	0.213704868256104	3.32612006296612	0.000880639866617959	0.0250403630048472	
Zm00001eb416490	40.2660497298949	0.846818405270095	0.254649016259456	3.32543364081678	0.00088281112267252	0.0250579196494535	
Zm00001eb210000	42.8359159951281	0.793148605380468	0.238632913279034	3.32371840280489	0.000888258390406177	0.0251382359799626	IDP155
Zm00001eb061760	78.2987308523358	0.623758009764467	0.188015545045903	3.31758743465695	0.000907984919815097	0.0256210044464965	
Zm00001eb302380	16.4099007483422	1.29936995530613	0.39189322325453	3.31562241499187	0.000914392833081412	0.0257513758759291	
Zm00001eb227220	124.82698733585	0.456877395572686	0.137825537862185	3.31489651815855	0.000916770557974489	0.0257614851494668	IDP3908
Zm00001eb016190	199.67528126022	0.358484241927237	0.108194014369155	3.31334634376444	0.000921867455025977	0.0258607608367073	trua2
Zm00001eb336500	13.0113726271782	1.51043764529668	0.45619115191555	3.31097532022342	0.000929714078503972	0.0259564713466183	myb76
Zm00001eb000450	86.3318512756272	0.537591083635448	0.162516674522997	3.30791338927734	0.00093993873994683	0.0261892022223097	umc1353b
Zm00001eb209500	48.0540480976433	0.765382765834305	0.231829120597103	3.30149535943963	0.000961709257410273	0.0266121283572664	ysl8
Zm00001eb431080	40.5959136963306	0.943178052863849	0.285814855076477	3.2999616223988	0.000966980509267772	0.0267031636407668	bhlh7
Zm00001eb358800	55.9002843193279	0.664774327762115	0.201878081197263	3.29294950605628	0.000991422780372768	0.027176869935813	
Zm00001eb422350	60.7125461172093	0.644373826793115	0.195791248717186	3.29112680477304	0.00099786921561265	0.0273275780435366	GRMZM2G050647
Zm00001eb081770	41.4435478475599	0.772623254692285	0.234880104436706	3.28943678114077	0.00100388105327704	0.0274400504221172	C0P8J4
Zm00001eb294480	37.5141856765695	0.834762922793903	0.253754800478278	3.28964386573393	0.00100314260316506	0.0274400504221172	mlg3
Zm00001eb251690	92.7549832018228	0.524088326905085	0.159512940867285	3.2855536613868	0.00101782152945917	0.0276636210035082	
Zm00001eb431730	43.8924219668328	0.870208422929782	0.265273095666527	3.28042472887532	0.0010365091848478	0.0280129733728564	
Zm00001eb283960	83.1940224006747	0.560667300523403	0.170928029258077	3.28013669236702	0.00103756802609574	0.0280153091207295	nip1b
Zm00001eb423960	166.802753001721	0.380760500965911	0.116131861063207	3.27869111439346	0.00104289719993491	0.0280792583795804	serk1
Zm00001eb149000	179.310622218004	0.375421303099101	0.114643756986551	3.27467725209967	0.0010578275310245	0.0284026199150194	IDP4757
Zm00001eb362300	60.1286490653986	0.644327678565086	0.196944260873154	3.27162454853193	0.00106931477159197	0.0286044183561418	vdl1
Zm00001eb065090	67.0195374779761	0.671144192311881	0.205251634610687	3.26986040128198	0.00107600571207345	0.0286852799604144	
Zm00001eb160020	85.0706776029809	0.586297504076381	0.179292440708505	3.27006259583241	0.00107523688182903	0.0286852799604144	trh3
Zm00001eb402200	60.3997179322257	0.693326727979193	0.212000982455726	3.27039393849973	0.0010739780737294	0.0286852799604144	sut7
Zm00001eb332300	50.2024671091443	0.751506584593616	0.230167608490798	3.26504059159853	0.00109448390657855	0.0290618261276756	wrky18
Zm00001eb277900	21.8597610142396	1.16107597666089	0.355858614233553	3.2627451752478	0.00110338684971727	0.0292174403863552	nactf116
Zm00001eb165370	77.7124922760319	0.585002929137651	0.179335684763303	3.26205534559266	0.00110607546366423	0.0292617393096111	
Zm00001eb257510	179.224840607069	0.38778634060982	0.118932124836494	3.26056850613694	0.00111189103929345	0.0293079422159601	trps11
Zm00001eb065080	127.257933102369	0.46418964831205	0.142467742974296	3.25820876095299	0.00112117894105331	0.0295257452392559	cl1001_1a
Zm00001eb158030	161.209713405225	0.416803939603699	0.127944971305254	3.25768129338417	0.00112326482608611	0.0295456451904455	umc2081
Zm00001eb314600	122.150376707572	0.504985376271758	0.155034826067099	3.25723831917096	0.00112501935095462	0.0295458591622631	
Zm00001eb015090	83.6241631677564	0.539218158958915	0.165617642874085	3.25580143275477	0.00113072800035297	0.0296147942637901	invan7
Zm00001eb117100	158.349317307837	0.415603048283867	0.127676019257341	3.25513789277989	0.00113337322649949	0.0296303120510451	pco118301
Zm00001eb071130	50.0070717467429	0.702455751994406	0.215945707048418	3.25292760664561	0.00114222593351548	0.0297879897726737	ctr2
Zm00001eb359310	143.954591826709	0.425969086992724	0.1309523018653	3.25285681064915	0.00114251054143716	0.0297879897726737	
Zm00001eb325060	77.9912530747465	0.571617699353785	0.17577003601835	3.252077045112	0.00114564962724221	0.0298297193513951	
Zm00001eb107550	33.9407848551555	0.859245920318898	0.264269485204492	3.25140043941893	0.00114837988242002	0.0298599498307949	
Zm00001eb052290	107.685118188021	0.489792859819423	0.150688074444838	3.25037572896137	0.00115252627114747	0.0299137674520349	gbp2
Zm00001eb357020	41.2085942743379	0.816179388561	0.251083483413381	3.25062954147905	0.00115149795684978	0.0299137674520349	
Zm00001eb256480	174.337140063835	0.375003895709005	0.11538960873836	3.24989312130616	0.00115448388412989	0.0299376063922431	cl19485_1
Zm00001eb400460	133.734227611737	0.43821573444511	0.134958875179473	3.24703161509278	0.00116615435087566	0.0301047552407954	
Zm00001eb200100	10.2074439004119	1.76657595055513	0.544273347287286	3.24575134784741	0.00117141105687077	0.0302133863459686	IDP5047
Zm00001eb002310	212.062055615903	0.344596309609529	0.106313247125647	3.24132992760785	0.00118973401310158	0.030631132187182	glk48
Zm00001eb374210	34.8590519821372	0.954459343665905	0.294678989501637	3.23897996691278	0.00119957998742307	0.030774621048672	stc1
Zm00001eb117740	81.6971318879978	0.537557158887902	0.166225382455615	3.23390538163711	0.00122109903125815	0.0312432176647844	cl27068_1
Zm00001eb140680	9.95277362362652	1.71874181947882	0.532042489243017	3.23045969866847	0.00123591326928803	0.0315558722730739	bhlh126
Zm00001eb213060	149.76678040896	0.42888599104971	0.132770808990247	3.23027323785618	0.0012367196462078	0.0315558722730739	xrn3
Zm00001eb264910	217.507048490099	0.399655075423642	0.12387004456634	3.22640616480607	0.00125355328320217	0.0318258576191679	knox5
Zm00001eb294620	116.572449991548	0.473029886301969	0.146597457898852	3.22672639131537	0.00125215132173903	0.0318258576191679	
Zm00001eb329980	103.92702859842	0.512058878837341	0.158701870049698	3.2265459674608	0.00125294104474012	0.0318258576191679	pco061836
Zm00001eb337250	271.648092778585	0.298306200024682	0.0924594311287201	3.22634691110511	0.00125381285656909	0.0318258576191679	pco106628
Zm00001eb206090	116.87660938713	0.50141259057726	0.155569797616101	3.22307156183744	0.00126823864989768	0.0320789776150591	cts3
Zm00001eb288380	168.123862794898	0.369872708882688	0.114756747190492	3.22310206535144	0.00126810359767845	0.0320789776150591	
Zm00001eb384620	102.317359733964	0.496779494566949	0.154114123456741	3.22345209786299	0.00126655480274974	0.0320789776150591	aaap60
Zm00001eb106530	44.1548985724993	0.800085584439323	0.248437919713887	3.22046483628884	0.00127982892359887	0.0322588550208953	pco066751
Zm00001eb257570	53.9245446194339	0.769092541616806	0.238845997837775	3.22003528876032	0.001281748176281	0.0322789903484751	
Zm00001eb149240	37.9984767808413	0.824686526037537	0.256445952892261	3.21582975569128	0.00130067967279627	0.0326302497273818	lac9
Zm00001eb403650	41.3659591227916	0.780068696161603	0.242596176785839	3.21550284302393	0.00130216204979175	0.0326302497273818	
Zm00001eb008810	205.076963790699	0.359825478696308	0.112016386560225	3.21225750754644	0.00131696274062286	0.0329620865605979	stp2
Zm00001eb161670	52.8144849678335	0.69803781410074	0.217356469736152	3.21148855126366	0.00132049232038681	0.0329951290115732	
Zm00001eb122620	60.1798234810436	0.670469722449207	0.208805012289889	3.21098480872853	0.00132280927471326	0.0330243805931448	
